joint1,joint2,joint3,joint4,joint5,joint6,joint7,joint8,joint9,joint10,joint11,joint12
25.183609,11.02532,9.041319,9.493488,9.715917,11.90165,5.089421,12.00212,8.125745,18.63516,5.9100018,8.083381
14.4450035,15.550974,9.662975,13.435034,11.931227,14.113726,7.2442913,16.220016,10.148257,9.476038,10.138117,13.92022
9.738469,9.236966,8.5683365,12.960664,4.5624814,4.993953,3.4721508,3.2154741,4.299622,3.961042,2.669425,4.514073
28.180565,30.100016,18.438055,15.791642,16.816505,16.884941,14.399569,13.038571,19.542868,20.00789,20.070007,17.136713
4.1401753,3.8176382,7.489536,7.235162,11.967173,2.3821685,4.581925,6.014687,5.1091757,4.084063,4.135745,9.378069
16.54388,8.520357,7.8379245,5.975977,11.858826,7.525256,12.549022,4.2654185,9.693979,13.589839,19.529243,12.265211
9.4159565,10.2282715,4.1904297,5.3486567,6.3057256,3.367015,5.9826317,5.7591867,11.157242,2.5503643,5.9311776,6.5967994
17.670135,14.722724,14.339965,10.95083,14.693846,8.290087,12.58277,9.134466,11.525642,20.072786,15.703578,10.283168
18.952457,14.009242,13.879007,13.675575,10.195185,12.576206,10.675895,13.967967,12.316525,12.918014,13.530154,9.051186
11.721234,15.710024,16.910727,12.28335,9.822048,18.615314,12.1783,13.3159685,14.276922,19.007965,10.354882,16.267029
10.357549,6.9379025,10.108041,6.7096405,8.83481,8.409216,5.3373137,8.449091,15.054334,19.557642,8.890799,9.464024
6.5104785,13.0867405,7.2451086,9.441111,10.520618,13.478139,4.071597,6.5782733,5.169998,10.765922,8.26465,13.926575
9.684989,4.3970137,5.9832115,4.174382,6.4902043,7.830985,5.315088,5.558393,7.0642705,7.6120644,6.59216,4.9895782
22.20104,14.679156,14.671198,9.533572,14.899824,10.281062,17.346596,8.304712,12.148499,20.070082,16.325315,10.891958
21.862532,10.215867,17.485054,11.716149,10.697258,10.05566,17.15107,7.362568,11.359122,16.78809,16.026272,9.081349
11.655919,17.221554,5.5786686,6.2971473,13.341881,9.7324915,9.002178,5.786041,9.284935,10.031307,9.579765,8.365597
5.6445227,5.5009813,4.2642403,8.798325,3.6186657,7.1894336,7.439659,8.235845,8.454431,11.189466,7.397904,11.29226
7.9665055,5.2360806,9.751605,7.629849,8.316092,7.6094637,5.4805884,6.074085,11.142892,7.3876295,8.131833,9.954497
12.8061905,15.340944,10.998488,10.834816,10.089412,19.634916,10.750035,21.259846,20.07003,15.301974,10.90124,19.568865
20.352568,17.736916,18.844534,13.007564,14.986812,11.803934,19.585058,15.405197,20.070065,17.228878,20.05771,20.30425
9.036256,12.663191,9.389335,7.7910237,7.0983872,7.6882305,8.089772,15.547098,14.622989,13.456998,6.8856297,16.701523
4.165217,6.2295375,4.805657,8.490363,4.415872,4.0050135,4.1063414,5.4765077,7.674064,13.132963,7.76071,7.335946
4.698689,5.0491204,5.121347,3.3798807,5.828848,6.496922,6.783284,6.220199,11.274902,12.298201,7.2783413,8.551536
6.7428646,7.3758965,3.335455,6.950493,3.264242,10.654385,5.075134,1.8525788,8.138271,5.6134453,5.856059,3.5026982
4.9584184,7.678609,2.330737,3.6514919,4.8742495,3.6284034,11.613558,4.298744,11.77921,6.3201766,6.9095125,9.457512
13.611197,17.460037,12.463277,16.741291,10.63443,19.020807,12.628635,21.519741,18.080883,20.068409,16.379227,19.67305
4.7807055,5.843219,9.119534,9.081407,8.659886,4.144075,5.1067524,4.0859313,10.667353,6.9296093,3.548747,7.002995
5.4712844,5.2772474,4.2497563,2.9275227,5.0443077,4.5719633,8.299301,4.4574184,8.165802,6.807334,9.782066,8.098019
19.463428,11.130843,15.184694,13.834398,13.615082,7.309171,16.63486,11.048613,12.463786,20.07001,16.03162,15.695919
12.071837,13.592785,8.673439,12.012355,10.81614,14.253991,11.229657,14.711941,15.797291,17.89722,11.651202,14.845668
12.189888,8.15489,15.844473,7.8932743,16.069778,6.297067,15.561256,6.3471317,20.070099,14.389562,10.692461,7.619534
10.205331,16.653868,9.819427,9.550602,8.224231,12.018014,5.418164,8.94682,13.850255,18.07286,13.983743,10.752111
7.9936643,12.724098,6.518749,20.099854,8.291745,14.3949,7.146314,18.889898,9.354101,11.504068,7.2244444,18.45822
10.8852825,17.244024,6.398729,18.98331,10.619118,22.34624,9.641004,10.943878,16.879202,16.423334,11.094553,12.795062
4.8527403,9.279161,8.407009,6.386843,7.281703,8.292563,4.978512,5.249545,10.218067,8.917452,11.907199,5.2520432
9.547178,4.7817864,5.3964777,5.4280567,9.619392,9.232615,4.8457856,5.8202157,9.5521965,17.414642,5.0577826,8.382605
10.050195,24.070126,12.074416,14.518368,17.556818,17.650867,8.410442,21.225655,20.060299,10.208222,13.478574,14.686274
16.39544,12.478363,8.10658,19.363867,13.587178,16.149334,8.151887,15.666577,10.713794,9.288501,19.38453,17.44187
16.285744,6.8300076,11.123368,11.291833,11.29994,7.666132,9.103755,8.263706,8.00077,20.070019,11.4383135,9.734604
5.628281,4.9980726,6.388351,4.4654584,4.4830008,6.7817435,4.957471,5.0222735,6.1024256,6.416269,4.9727025,7.9054365
17.802488,12.073983,17.756954,9.0294695,10.061024,10.86573,14.276271,10.311947,13.6407,19.220728,14.364153,9.199566
10.021278,10.375756,7.5353713,13.444833,4.9841413,6.940006,6.1418686,8.638239,8.252212,7.813868,4.0435634,6.007354
3.7567594,8.5337305,4.1419435,4.710089,5.4230275,3.0697062,3.2781682,3.3758361,14.302212,9.990473,4.939916,6.502362
30.100012,30.165825,15.98871,14.684809,28.34701,19.094128,16.200094,17.341587,19.105291,20.07771,18.493502,19.812658
3.558701,3.151074,6.2487717,6.160796,6.4421825,7.7119956,3.40107,4.5786853,6.77683,5.272426,7.0064263,5.7317986
19.39238,12.293761,22.464388,11.134768,13.120702,7.560342,15.638657,11.47268,13.904783,16.340363,14.644267,20.111753
22.850807,11.059124,15.891619,12.35184,12.358893,11.838981,16.417408,17.012672,14.694886,20.015152,14.686063,20.066774
3.1399662,3.985473,7.298683,4.5543604,9.4565735,8.469398,4.8495007,5.8046155,9.633609,4.220126,3.5956233,6.513623
21.619438,8.109722,14.441267,9.7175255,14.443912,12.442896,11.935698,11.274754,18.30743,20.070486,13.368742,12.249831
19.883339,11.798532,7.4631443,4.7596655,8.915591,8.684645,7.2473288,6.5975046,8.721353,17.236658,8.301332,6.7522616
8.912431,17.022833,13.530744,9.408583,12.27403,21.819828,12.093009,13.803496,20.070097,11.621711,20.10211,11.979589
8.942386,5.8161497,6.691255,7.4692864,4.3538284,8.522402,7.235224,8.763232,8.986951,13.225505,8.504219,12.525333
5.0737057,10.522481,3.4864428,2.8523653,6.470214,14.234275,6.713442,5.1505375,9.148583,10.733191,7.342097,5.3068776
28.590868,30.105211,16.562174,18.122496,19.366362,16.727715,13.604061,20.235048,19.00669,20.079762,19.98524,15.24447
24.702082,17.162445,10.682755,5.069446,14.70908,9.607604,13.054382,5.191059,12.477915,20.063614,12.219014,13.243995
3.0510092,9.817013,2.8642983,3.1433084,5.9794836,5.9168086,5.2020383,3.4456017,6.4134946,4.0975013,4.8517427,4.8288894
11.235432,19.34558,10.6968155,16.171343,10.598378,16.9273,11.545265,10.932879,12.990695,16.293344,13.066726,11.080571
5.9214115,8.049111,3.2832134,4.260415,4.621761,4.0145655,4.4290805,6.6568117,8.655777,3.6496663,5.750773,6.180773
11.444239,4.5522156,6.7269564,7.7062793,10.949588,6.8135076,6.663341,7.7595353,8.68269,14.601618,6.586368,8.848083
8.88724,18.141743,14.519274,10.037526,10.706493,21.052013,8.778067,9.730953,19.814548,12.153134,15.423245,8.687014
5.789185,11.180511,6.515832,6.131655,3.968732,13.069299,4.1376348,4.4902005,5.452466,7.9235554,7.6320887,9.350704
9.672295,5.1612625,6.7604713,8.784729,4.1891103,6.3711305,11.207346,7.3266473,6.1858163,5.930559,11.307741,7.3853316
9.277625,16.687809,18.183874,8.144816,9.308438,15.329463,14.204243,12.475196,16.617023,20.066788,12.315612,12.4086685
17.47775,14.373777,10.239155,10.08584,7.478944,13.030146,8.858453,8.829265,11.681054,15.559329,10.901871,18.021503
18.745173,10.521993,15.249672,7.91789,13.095069,8.5758915,15.151231,8.027518,13.937925,18.82496,15.108884,12.055774
9.484704,4.7749434,6.238272,4.7034945,11.354907,9.491348,5.6401334,4.439503,5.995304,6.4777246,4.697261,5.327749
10.704185,4.108573,6.439419,6.7870693,8.202887,10.997048,5.372151,4.6337867,8.804777,12.461146,4.3984,6.0539904
4.0926137,3.603572,4.3992004,5.057301,3.827858,3.0244017,3.3183582,3.793492,1.2127051,5.913285,7.700055,2.1566741
8.390354,9.25818,7.688329,9.430274,2.5984235,9.330388,3.3105915,11.95937,10.371285,9.814468,8.510259,13.990245
10.761526,6.89746,6.6290035,4.317228,7.3067684,7.3116927,7.170102,7.9756174,9.589409,6.183706,11.059745,9.752474
7.6793942,15.352691,7.873338,10.003684,8.779016,13.358546,7.7502384,8.384035,11.58961,14.697702,7.4819407,7.4008956
10.814939,14.128954,10.155632,10.107811,10.866782,14.677041,9.422876,14.354514,14.230497,20.05856,13.306932,13.654058
17.448992,15.690932,13.765754,16.015772,10.514317,19.012772,11.789954,13.652653,15.048717,15.67886,11.834362,16.155527
6.491235,7.641121,5.9270287,9.037585,6.1174974,7.377831,3.9844935,7.7249002,9.408598,2.2519603,7.428887,6.461572
10.00377,10.340516,6.443822,9.337143,4.8838024,1.7655215,5.1502414,4.3835692,5.3150005,7.346196,4.682653,2.9036672
13.687253,14.004884,7.7308583,14.6751795,10.1726055,15.325941,8.889218,22.233963,19.144667,14.982526,13.203338,19.865368
30.093212,29.382784,18.100542,21.173674,22.987486,25.77066,15.384393,16.217579,19.916214,20.071722,13.389868,12.978523
12.262674,20.53764,18.766989,13.949131,12.476165,14.0455,7.662041,19.60256,13.634508,8.89729,15.30509,10.175772
4.4074597,10.226258,3.5668476,12.271378,7.7386384,3.7280314,3.0491445,5.408168,8.768811,10.149155,6.0321574,5.91046
26.752989,13.14777,16.551525,11.406359,15.532927,13.333569,15.377635,10.880864,18.143167,18.70742,13.249455,20.103138
15.770226,14.7481165,12.414054,14.472789,13.102312,16.036926,8.470223,15.068357,16.654541,17.421488,17.20243,16.03212
4.565123,4.7826853,6.2924666,8.838189,6.359433,8.307552,3.2056088,7.6920414,6.4999475,7.996395,5.5709243,15.165942
3.0438356,3.9961884,2.739725,2.3742568,3.487389,8.574885,6.37197,3.5430586,8.014767,6.41011,4.7596793,10.644308
26.187225,13.533964,14.466537,10.39708,15.0949335,8.156266,14.103007,7.7255144,20.070002,18.997915,16.457773,5.6070724
16.466007,15.46309,13.583192,13.29651,12.908371,12.556983,10.435561,21.09265,17.03779,13.096596,15.721203,18.781696
18.7521,11.243236,13.861032,10.08994,15.321545,13.0578165,13.935516,10.418788,19.517164,20.065405,12.128017,18.785225
19.189949,9.823523,15.898268,9.166437,15.45277,7.8618836,17.162325,8.791242,11.313243,19.850725,15.587496,9.613762
8.696319,15.2334175,13.979079,13.383273,15.377201,14.557552,9.081824,20.968168,16.982578,12.442029,13.824795,18.439926
21.436586,18.04506,18.005043,10.345639,18.384079,10.354324,12.985731,8.473791,20.07001,18.329937,15.206597,11.268058
11.196985,17.297127,13.2079,11.533082,11.577658,15.417415,10.138088,17.050653,14.67551,20.056316,14.022644,13.431612
4.462591,6.11059,4.1949024,3.4021506,7.3375793,5.1726065,4.6465263,2.7265582,4.8895535,10.281452,2.8056142,6.5143447
4.870345,4.433723,5.6015124,3.1691265,2.344312,4.188265,8.317316,7.5285525,2.4017413,2.8478487,6.601366,8.417764
9.780783,4.6565566,5.1464195,5.6246033,2.252539,3.4617887,2.3843074,5.9658284,2.6544535,2.0833144,4.914868,4.5364094
17.414438,14.930827,16.89724,13.896502,12.116974,12.192239,12.991542,11.516263,19.354969,17.100319,18.256771,16.034552
22.05329,14.751755,13.10997,6.6891894,15.031919,10.346391,15.4684105,8.602802,13.119062,20.070015,16.700605,16.27593
15.619746,17.78763,12.548831,11.82954,12.428955,14.787686,6.2879906,21.068546,13.773176,9.793754,13.785325,20.093601
6.758133,15.586823,16.478783,19.675577,7.7880445,17.085123,8.1235075,12.577152,12.056549,12.714926,10.31822,11.035032
19.584295,7.999041,13.432286,13.422045,12.3488455,7.7562337,15.733297,9.685723,9.687842,14.744419,14.610704,16.948969
11.411676,13.098905,12.248423,19.246239,19.292759,8.683736,8.284715,20.03601,16.505919,12.782144,14.986109,16.932549
8.724022,18.438223,7.2352014,15.013782,10.355859,16.63329,8.995172,12.649299,11.390331,17.273666,12.892715,13.432061
7.820981,6.190465,6.179082,6.49536,5.5382895,4.847974,5.5219903,4.5698843,10.279,9.782068,5.064345,3.9649599
16.929789,14.734943,6.560611,6.629326,9.072108,13.33211,8.967583,8.010841,16.14993,19.980099,15.484273,13.065994
19.183966,12.34756,15.601311,13.108884,10.244664,8.872883,13.539727,6.8903503,14.630814,15.2013855,12.612997,19.932758
23.824753,8.779898,16.789654,11.56758,13.438213,8.333988,15.749552,10.578461,11.981176,19.342556,12.8670025,15.551418
11.472809,16.68329,17.71119,12.881703,10.841263,18.107681,12.856233,14.401725,20.070059,20.065624,20.080118,15.361435
30.016571,30.051405,29.403809,21.299156,18.18257,16.72512,13.199295,16.426329,19.983324,20.074406,19.951128,18.733534
11.039768,10.804597,3.9734104,5.6653185,7.477529,11.058777,2.282638,1.3060043,11.681767,18.136763,4.152858,3.0699964
9.1182995,3.9349256,4.1636124,7.612539,7.9405947,9.441461,4.831499,4.5074234,10.477052,10.404776,7.892117,6.645869
21.438189,9.749047,12.716176,7.368219,12.916281,6.9127307,11.794222,8.173397,12.965295,20.066631,12.061767,5.2158337
15.741538,14.1817665,16.352999,7.8655972,9.781767,5.227514,14.398895,7.160332,14.265842,12.911886,13.03284,14.384764
12.064829,16.80825,13.17986,23.520033,8.855897,19.941647,10.632192,14.064128,13.163916,16.168333,16.096422,11.313094
21.320686,15.942552,17.303635,13.474041,19.97859,7.293573,13.045972,14.00831,16.981943,17.961315,19.98735,19.873972
8.904133,9.540594,8.191606,8.13106,9.933769,13.755658,8.087443,7.8544846,9.089124,10.5889015,9.031702,9.555234
11.164565,16.128145,8.9609995,12.7388115,15.003777,14.54645,7.3878574,11.290749,16.600813,13.213846,10.503971,10.841234
20.240032,6.071769,15.254136,7.530077,11.954711,6.5380573,16.381262,7.4757776,9.519306,17.262627,14.851837,11.761704
7.9351215,10.9761915,7.7769246,8.241119,5.5216103,4.465986,5.5813694,3.3319144,6.2670374,3.5674894,7.4026446,5.4178276
3.9971883,7.024116,8.796654,7.594384,6.3144236,4.2896423,8.135998,6.3289747,9.955904,15.883782,9.975097,19.527473
9.349546,13.596881,10.195198,8.061807,7.5321217,19.818678,12.049372,10.433136,15.199304,13.006986,14.122741,12.958878
20.38507,11.74285,14.3106785,14.513989,12.714534,9.565133,15.015687,11.208595,15.765667,19.91128,13.363351,11.604965
19.188549,15.802573,15.363276,17.468615,17.788975,7.362686,12.467228,10.158252,12.53658,17.25187,11.65317,18.594421
10.011566,17.507404,17.607944,12.105396,9.042293,14.7685995,12.625879,15.51753,15.447139,11.719929,13.309916,14.896722
17.297066,16.103336,12.126965,18.509705,14.203743,12.780961,9.526503,19.856749,16.168108,12.768932,10.498441,11.422399
11.658012,15.840153,10.3120775,9.398174,10.442404,12.507751,9.152033,21.520329,17.097593,14.504117,6.4927197,20.06398
6.7310333,2.5135999,6.6560173,10.421958,6.1544805,3.295342,3.534358,5.503167,6.9489946,1.7511275,6.8448052,5.3349457
7.2709656,5.691844,11.918252,7.199309,2.9421194,1.5776485,2.8032815,2.6002731,4.046936,5.2905207,3.8366535,2.8390732
13.4736805,14.089721,16.92817,17.969608,14.599014,20.200428,10.599319,20.660162,20.070118,20.064411,19.854628,15.194986
9.396647,5.997191,5.586316,7.30411,5.7940965,6.843897,12.6218405,4.191091,5.7962627,5.2979503,8.950092,6.0276127
22.042711,11.037218,22.863958,11.415102,11.365494,9.532405,17.188072,8.913427,20.070017,17.32074,16.36562,8.231854
11.153354,21.55724,8.453043,19.031418,9.513057,13.184687,8.3182745,13.441766,8.580452,12.71831,9.136596,12.743208
6.399358,6.982182,4.9200015,5.756517,11.166624,15.1353035,7.102148,5.615794,7.698687,6.31111,10.59616,10.788767
22.435694,6.1718335,8.439363,6.2285557,8.542894,13.703988,10.32851,6.340429,12.794254,15.654718,7.077358,8.313852
18.639305,15.189831,16.111519,13.656352,14.904747,9.6308775,16.801975,11.53966,19.956608,13.019788,13.929999,17.595606
9.755937,18.28141,13.86692,21.895794,13.472295,19.70882,11.263132,9.228046,14.817666,12.264711,10.624419,9.822377
8.064646,12.723518,18.220165,13.439632,3.091319,3.28329,17.413157,15.795473,8.327787,3.8133144,20.139214,17.655344
3.3377361,2.2944129,6.075629,2.43303,2.5187075,3.3592036,3.0850616,8.4800415,2.6431718,3.6379235,1.0512305,6.37206
17.997688,12.919325,22.117588,8.612319,12.027466,9.83683,19.041292,9.942148,18.657043,16.395405,17.09341,7.2809834
27.672558,16.15325,15.985364,12.991552,15.17842,14.217381,17.147947,17.695435,15.481971,20.070118,16.416458,20.087328
21.768744,19.953564,18.294409,19.805836,13.983346,9.617519,13.55911,11.809608,13.919107,19.93597,13.407787,16.09495
17.800684,7.254301,16.969692,11.462164,8.107606,8.512319,11.699528,5.939524,11.593267,8.810355,8.99581,9.868576
18.6301,9.593947,6.781037,10.187838,7.09469,8.703823,6.8311043,9.883882,13.971541,9.51721,11.35401,13.456525
10.330246,10.198592,8.156299,9.461864,10.017586,10.463496,5.9771614,5.7899213,12.965402,7.8640075,11.600262,14.35232
12.034027,17.48154,11.423125,15.551475,10.064246,16.359793,11.092124,20.135721,9.783007,13.138018,20.03991,14.925226
9.683077,8.215414,10.310532,8.444138,6.4423976,11.504993,4.2132206,5.359039,6.5003295,9.252414,2.836967,8.748204
22.189608,10.512982,12.506702,7.553711,12.455358,8.847654,14.380248,11.61188,12.138234,20.070028,13.157167,9.026495
13.356854,10.805301,9.122568,7.357038,13.247294,13.198407,8.543558,11.958266,15.120873,20.048262,14.348918,12.807316
27.53315,28.03005,16.905777,17.90496,14.407065,14.535166,16.94497,16.300903,14.928272,20.07002,17.039694,19.84035
7.520846,9.428887,7.755216,10.2922125,11.553598,6.279535,6.825032,8.685695,11.195506,5.7833595,8.49346,12.609867
13.42126,18.393204,17.01465,19.138157,12.116825,19.883867,11.949486,11.563555,14.41112,14.30642,8.557157,12.99518
9.635823,3.787258,10.348226,15.634168,6.655114,4.180775,8.387187,5.824456,4.5769534,5.5442863,4.1064086,7.189268
20.781357,15.155988,16.275892,11.436704,13.8791685,11.614017,16.312206,11.94327,15.40488,17.308279,17.27589,10.065129
4.091096,5.5118694,7.1183968,3.0548348,8.449423,9.844141,5.7966785,8.765823,7.7913117,8.381004,5.296634,5.785175
18.964645,8.590342,14.113374,13.496869,16.393795,12.075844,11.450015,9.603005,19.208387,14.572489,11.208989,13.434171
18.350239,9.677271,9.808564,6.1360626,6.6380863,9.942158,8.007885,12.47627,8.56458,17.578981,11.045778,5.345264
4.8785553,2.669147,7.561303,4.1414747,4.5881324,7.829377,3.4530358,6.6036735,9.637776,5.89847,2.2115018,9.642609
8.731615,5.9695034,6.3200455,8.016752,8.352882,10.084436,4.866503,6.3712363,10.48048,11.400566,9.207674,5.4910264
11.853487,12.559506,9.071499,8.708169,7.0569205,10.912904,10.132932,7.5545645,14.968023,13.868325,7.091624,12.221592
6.5943584,7.2018147,9.002285,7.5495577,10.930654,4.3926883,7.3677073,5.483131,12.622225,11.791123,7.19048,2.921112
20.243639,14.545516,12.800496,17.890316,19.490017,8.223944,12.9085455,8.273297,15.056211,19.64331,14.879193,20.021286
13.109139,4.90383,6.1313953,6.5891623,5.600907,5.8075047,6.0276794,5.7652225,10.790081,7.960764,9.990157,11.1468315
16.777424,12.169654,15.722914,8.609181,15.61137,9.63971,13.373569,10.996542,16.295088,18.050331,15.176964,16.373055
22.097918,15.818353,11.958039,8.822231,9.442455,10.8992195,15.786302,10.291316,20.070063,18.470182,12.826497,16.379126
8.568205,15.517061,8.570053,16.11845,9.469508,12.823546,8.764697,15.335968,13.470295,16.108965,12.416687,17.581549
19.092718,10.290597,14.751922,10.213039,21.230858,17.116827,9.939087,7.345671,18.46512,20.080647,9.453505,6.700848
18.06728,12.592053,16.791748,12.303039,15.593756,12.505159,15.466441,12.243562,18.550982,18.37642,14.221391,8.315339
4.228297,3.7294667,3.8106487,7.7557096,4.8028946,4.7307925,6.584399,9.735305,8.672418,6.974533,8.2575865,8.248207
7.2169,2.269369,2.9685435,7.9487214,4.9884176,2.7982278,2.3974922,4.32687,6.742273,7.4779205,3.864691,6.608285
6.8370996,5.3848004,5.6081533,5.1778393,6.2341223,4.306436,4.344179,3.8181694,3.682249,7.08209,9.183877,6.9214163
5.405526,8.990003,2.9471076,5.5685368,3.8534894,2.9775536,3.3492384,3.5960023,6.582901,5.404773,7.9614673,6.9395757
